wallet_address,date_of_first_income,array_of_monthly_ether_income
0x01db55a543f81be339c934d963356b364dbc6891,2018-01-14 09:29:24,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 0.0), ('2017-12', 0.0), ('2018-1', 0.21022772354855795), ('2018-2', 0.3501797610179807), ('2018-3', 0.3595996280298584), ('2018-4', 0.4388339231836724), ('2018-5', 0.359720100817433), ('2018-6', 0.14996392825052623), ('2018-7', 0.5502757803452174), ('2018-8', 0.5002384455016042), ('2018-9', 0.5001691602704094), ('2018-10', 0.6003527042987461), ('2018-11', 0.7002753564525973), ('2018-12', 0.7005228174261796), ('2019-1', 0.3003834035826093), ('2019-2', 0.6356585929035298), ('2019-3', 0.6003326094144023), ('2019-4', 0.6002120237535529), ('2019-5', 0.6502136833278), ('2019-6', 0.5001806398883093), ('2019-7', 0.6001389595381343), ('2019-8', 0.550366322735027), ('2019-9', 0.5003544550301082), ('2019-10', 0.6002688058367083), ('2019-11', 0.5002136840856359), ('2019-12', 0.500190495002595), ('2020-1', 0.6003250652184444), ('2020-2', 0.6002302806621682), ('2020-3', 0.600371109713428), ('2020-4', 0.6003139494118508), ('2020-5', 0.6003013824076339), ('2020-6', 0.7232205920997353), ('2020-7', 0.7004426689293258), ('2020-8', 0.740410263150174), ('2020-9', 1.0117961709313164), ('2020-10', 0.6003247038955719), ('2020-11', 0.5727223779190135), ('2020-12', 0.5234578880094488)]
0x0a271277f01e2df19d39b2a87a56061cf5b8ae54,2020-09-24 00:04:54,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 0.0), ('2017-12', 0.0), ('2018-1', 0.0), ('2018-2', 0.0), ('2018-3', 0.0), ('2018-4', 0.0), ('2018-5', 0.0), ('2018-6', 0.0), ('2018-7', 0.0), ('2018-8', 0.0), ('2018-9', 0.0), ('2018-10', 0.0), ('2018-11', 0.0), ('2018-12', 0.0), ('2019-1', 0.0), ('2019-2', 0.0), ('2019-3', 0.0), ('2019-4', 0.0), ('2019-5', 0.0), ('2019-6', 0.0), ('2019-7', 0.0), ('2019-8', 0.0), ('2019-9', 0.0), ('2019-10', 0.0), ('2019-11', 0.0), ('2019-12', 0.0), ('2020-1', 0.0), ('2020-2', 0.0), ('2020-3', 0.0), ('2020-4', 0.0), ('2020-5', 0.0), ('2020-6', 0.0), ('2020-7', 0.0), ('2020-8', 0.0), ('2020-9', 0.015756040315625126), ('2020-10', 0.020011055850048164), ('2020-11', 0.01000390355323796), ('2020-12', 0.02002219681532614)]
0x27a1f59c4d761be067d1f0e44ab2c874baeb03b5,2020-11-23 08:46:56,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 0.0), ('2017-12', 0.0), ('2018-1', 0.0), ('2018-2', 0.0), ('2018-3', 0.0), ('2018-4', 0.0), ('2018-5', 0.0), ('2018-6', 0.0), ('2018-7', 0.0), ('2018-8', 0.0), ('2018-9', 0.0), ('2018-10', 0.0), ('2018-11', 0.0), ('2018-12', 0.0), ('2019-1', 0.0), ('2019-2', 0.0), ('2019-3', 0.0), ('2019-4', 0.0), ('2019-5', 0.0), ('2019-6', 0.0), ('2019-7', 0.0), ('2019-8', 0.0), ('2019-9', 0.0), ('2019-10', 0.0), ('2019-11', 0.0), ('2019-12', 0.0), ('2020-1', 0.0), ('2020-2', 0.0), ('2020-3', 0.0), ('2020-4', 0.0), ('2020-5', 0.0), ('2020-6', 0.0), ('2020-7', 0.0), ('2020-8', 0.0), ('2020-9', 0.0), ('2020-10', 0.0), ('2020-11', 0.021897384182792346), ('2020-12', 0.03237891482048101)]
0x67c1b9c84b1e272b8d0891c0f9765dcf7ecc17f1,2018-10-04 22:26:50,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 0.0), ('2017-12', 0.0), ('2018-1', 0.0), ('2018-2', 0.0), ('2018-3', 0.0), ('2018-4', 0.0), ('2018-5', 0.0), ('2018-6', 0.0), ('2018-7', 0.0), ('2018-8', 0.0), ('2018-9', 0.0), ('2018-10', 1.5424211268452002), ('2018-11', 1.0081185614711574), ('2018-12', 2.0233104689502586), ('2019-1', 0.0), ('2019-2', 0.0), ('2019-3', 0.0), ('2019-4', 0.0), ('2019-5', 0.0), ('2019-6', 0.0), ('2019-7', 0.0), ('2019-8', 0.0), ('2019-9', 0.6757806651944455), ('2019-10', 0.35274185053570717), ('2019-11', 0.3501076053650267), ('2019-12', 0.0500495342982338), ('2020-1', 0.0), ('2020-2', 0.0), ('2020-3', 0.0), ('2020-4', 0.0), ('2020-5', 0.0), ('2020-6', 0.0), ('2020-7', 0.0), ('2020-8', 0.8427783782283151), ('2020-9', 3.7996732177549464), ('2020-10', 2.769793081396841), ('2020-11', 2.556186327852761), ('2020-12', 2.657084143858082)]
0xc6e0af5316b0a17b76d9694adfe8745b8673ebe6,2018-09-20 05:02:17,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 0.0), ('2017-12', 0.0), ('2018-1', 0.0), ('2018-2', 0.0), ('2018-3', 0.0), ('2018-4', 0.0), ('2018-5', 0.0), ('2018-6', 0.0), ('2018-7', 0.0), ('2018-8', 0.0), ('2018-9', 0.47097760650057485), ('2018-10', 0.024410766581297046), ('2018-11', 0.0), ('2018-12', 0.0), ('2019-1', 0.0), ('2019-2', 0.0), ('2019-3', 0.0), ('2019-4', 0.0), ('2019-5', 0.0), ('2019-6', 0.0), ('2019-7', 0.0), ('2019-8', 0.0), ('2019-9', 0.0), ('2019-10', 0.0), ('2019-11', 0.0), ('2019-12', 0.0), ('2020-1', 0.0), ('2020-2', 0.0), ('2020-3', 0.0), ('2020-4', 0.0), ('2020-5', 0.0), ('2020-6', 0.0), ('2020-7', 0.0), ('2020-8', 0.11015037866054485), ('2020-9', 0.0), ('2020-10', 0.0), ('2020-11', 0.0), ('2020-12', 0.06020477136992391)]
0xf542c66ac006df01814fb273b8752d3847c4b59a,2017-08-19 04:46:39,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.4532414864434834), ('2017-9', 0.981673776166945), ('2017-10', 0.9822844245757774), ('2017-11', 1.2064189537432561), ('2017-12', 1.0817594628118234), ('2018-1', 0.9909501618537652), ('2018-2', 0.7704738262185491), ('2018-3', 0.9578186862868695), ('2018-4', 0.8806474750207313), ('2018-5', 0.8807053531574751), ('2018-6', 0.8807911615432517), ('2018-7', 0.9906608923909727), ('2018-8', 0.9908810314959455), ('2018-9', 1.2164921673149496), ('2018-10', 0.9908756026951607), ('2018-11', 1.2110089192274813), ('2018-12', 1.4310053050280749), ('2019-1', 1.3216537865863216), ('2019-2', 1.2108071830159621), ('2019-3', 1.211231332928658), ('2019-4', 1.2112510953870423), ('2019-5', 1.101439323471834), ('2019-6', 1.1007351012044142), ('2019-7', 1.4317134063185295), ('2019-8', 1.6512292970321674), ('2019-9', 1.431281048831745), ('2019-10', 1.4314720292508836), ('2019-11', 1.4312119889065913), ('2019-12', 1.4315939691114337), ('2020-1', 1.7618652396770005), ('2020-2', 1.5419249762053557), ('2020-3', 1.5417575930275036), ('2020-4', 1.431704463225984), ('2020-5', 1.5414024029856408), ('2020-6', 1.73223561518647), ('2020-7', 1.7625585262041668), ('2020-8', 1.9840534540255192), ('2020-9', 2.1434725912221064), ('2020-10', 1.3222292821186934), ('2020-11', 1.2109779646077734), ('2020-12', 1.211149784341069)]
0xdbf782314daafc32ad49e699335931bae466b4e2,2021-01-04 06:51:40,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 0.0), ('2017-12', 0.0), ('2018-1', 0.0), ('2018-2', 0.0), ('2018-3', 0.0), ('2018-4', 0.0), ('2018-5', 0.0), ('2018-6', 0.0), ('2018-7', 0.0), ('2018-8', 0.0), ('2018-9', 0.0), ('2018-10', 0.0), ('2018-11', 0.0), ('2018-12', 0.0), ('2019-1', 0.0), ('2019-2', 0.0), ('2019-3', 0.0), ('2019-4', 0.0), ('2019-5', 0.0), ('2019-6', 0.0), ('2019-7', 0.0), ('2019-8', 0.0), ('2019-9', 0.0), ('2019-10', 0.0), ('2019-11', 0.0), ('2019-12', 0.0), ('2020-1', 0.0), ('2020-2', 0.0), ('2020-3', 0.0), ('2020-4', 0.0), ('2020-5', 0.0), ('2020-6', 0.0), ('2020-7', 0.0), ('2020-8', 0.0), ('2020-9', 0.0), ('2020-10', 0.0), ('2020-11', 0.0), ('2020-12', 0.0)]
0xc803d678909ee0a3c2e71b02a121dd54a7f9027b,2019-05-31 01:31:41,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 0.0), ('2017-12', 0.0), ('2018-1', 0.0), ('2018-2', 0.0), ('2018-3', 0.0), ('2018-4', 0.0), ('2018-5', 0.0), ('2018-6', 0.0), ('2018-7', 0.0), ('2018-8', 0.0), ('2018-9', 0.0), ('2018-10', 0.0), ('2018-11', 0.0), ('2018-12', 0.0), ('2019-1', 0.0), ('2019-2', 0.0), ('2019-3', 0.0), ('2019-4', 0.0), ('2019-5', 0.1543308347549294), ('2019-6', 0.7425683962873131), ('2019-7', 0.7089776734649894), ('2019-8', 0.8707401113316741), ('2019-9', 0.7049302686085707), ('2019-10', 0.6410628314268002), ('2019-11', 0.8022991628089164), ('2019-12', 0.6120156122810461), ('2020-1', 0.7871362715417053), ('2020-2', 0.4140587467766213), ('2020-3', 0.4044446707894565), ('2020-4', 0.4126296013358911), ('2020-5', 0.5208247777390841), ('2020-6', 0.4748870561993547), ('2020-7', 0.5181406158091211), ('2020-8', 0.5257401620674833), ('2020-9', 0.6371542819842533), ('2020-10', 0.4156391473345022), ('2020-11', 0.019230107948012547), ('2020-12', 0.2635783828129955)]
0x3fde7f1288812d51493e10efa1c76278aa4d3953,2020-07-24 05:12:17,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 0.0), ('2017-12', 0.0), ('2018-1', 0.0), ('2018-2', 0.0), ('2018-3', 0.0), ('2018-4', 0.0), ('2018-5', 0.0), ('2018-6', 0.0), ('2018-7', 0.0), ('2018-8', 0.0), ('2018-9', 0.0), ('2018-10', 0.0), ('2018-11', 0.0), ('2018-12', 0.0), ('2019-1', 0.0), ('2019-2', 0.0), ('2019-3', 0.0), ('2019-4', 0.0), ('2019-5', 0.0), ('2019-6', 0.0), ('2019-7', 0.0), ('2019-8', 0.0), ('2019-9', 0.0), ('2019-10', 0.0), ('2019-11', 0.0), ('2019-12', 0.0), ('2020-1', 0.0), ('2020-2', 0.0), ('2020-3', 0.0), ('2020-4', 0.0), ('2020-5', 0.0), ('2020-6', 0.0), ('2020-7', 0.12105428928878119), ('2020-8', 0.2896460968813654), ('2020-9', 0.06780205410615842), ('2020-10', 0.1417606938664212), ('2020-11', 0.0), ('2020-12', 0.0)]
0x718e70c39214b4e9ee79134a2700dd4cfb76a81b,2019-07-02 07:56:39,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 0.0), ('2017-12', 0.0), ('2018-1', 0.0), ('2018-2', 0.0), ('2018-3', 0.0), ('2018-4', 0.0), ('2018-5', 0.0), ('2018-6', 0.0), ('2018-7', 0.0), ('2018-8', 0.0), ('2018-9', 0.0), ('2018-10', 0.0), ('2018-11', 0.0), ('2018-12', 0.0), ('2019-1', 0.0), ('2019-2', 0.0), ('2019-3', 0.0), ('2019-4', 0.0), ('2019-5', 0.0), ('2019-6', 0.0), ('2019-7', 1.9008127513782944), ('2019-8', 1.7224076775578343), ('2019-9', 1.8908924660383055), ('2019-10', 2.0637127862930065), ('2019-11', 1.614455260437536), ('2019-12', 1.7542152432822924), ('2020-1', 2.2437366206693623), ('2020-2', 1.9485338520469475), ('2020-3', 2.304643173830323), ('2020-4', 2.185951358493108), ('2020-5', 2.1495168581758097), ('2020-6', 2.40777328836888), ('2020-7', 2.1012602327621814), ('2020-8', 2.6026201926251935), ('2020-9', 3.4657489740883145), ('2020-10', 2.354787236314367), ('2020-11', 2.030471454006988), ('2020-12', 1.959825425731053)]
0x4a35eae2e64bae27676f39a901f262079e6a5fb4,2018-01-14 12:09:59,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 0.0), ('2017-12', 0.0), ('2018-1', 0.129288078744126), ('2018-2', 0.09531114369102518), ('2018-3', 0.10876945747141967), ('2018-4', 0.13292342058631798), ('2018-5', 0.10363775380223827), ('2018-6', 0.09746335936724908), ('2018-7', 0.1187897491988275), ('2018-8', 0.023189602805551674), ('2018-9', 0.0), ('2018-10', 0.0), ('2018-11', 0.0), ('2018-12', 0.0), ('2019-1', 0.0), ('2019-2', 0.0), ('2019-3', 0.0), ('2019-4', 0.0), ('2019-5', 0.0), ('2019-6', 0.0380212924587029), ('2019-7', 0.051609374852822076), ('2019-8', 0.0), ('2019-9', 0.0), ('2019-10', 0.0), ('2019-11', 0.0), ('2019-12', 0.0), ('2020-1', 0.0), ('2020-2', 0.0), ('2020-3', 0.0), ('2020-4', 0.0), ('2020-5', 0.0), ('2020-6', 0.0), ('2020-7', 0.0), ('2020-8', 0.0), ('2020-9', 0.0), ('2020-10', 0.027907666382709063), ('2020-11', 0.037243127737204396), ('2020-12', 0.10489606752467258)]
0x41616e328417cef0028773594ebee7cc8b50ca14,2020-06-27 06:08:10,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 0.0), ('2017-12', 0.0), ('2018-1', 0.0), ('2018-2', 0.0), ('2018-3', 0.0), ('2018-4', 0.0), ('2018-5', 0.0), ('2018-6', 0.0), ('2018-7', 0.0), ('2018-8', 0.0), ('2018-9', 0.0), ('2018-10', 0.0), ('2018-11', 0.0), ('2018-12', 0.0), ('2019-1', 0.0), ('2019-2', 0.0), ('2019-3', 0.0), ('2019-4', 0.0), ('2019-5', 0.0), ('2019-6', 0.0), ('2019-7', 0.0), ('2019-8', 0.0), ('2019-9', 0.0), ('2019-10', 0.0), ('2019-11', 0.0), ('2019-12', 0.0), ('2020-1', 0.0), ('2020-2', 0.0), ('2020-3', 0.0), ('2020-4', 0.0), ('2020-5', 0.0), ('2020-6', 0.05003204171435158), ('2020-7', 0.3503189529800471), ('2020-8', 0.3749029249861511), ('2020-9', 1.5009907099009054), ('2020-10', 0.992142322569513), ('2020-11', 0.901548064384109), ('2020-12', 0.8521809903354153)]
0x962aca1c71cde1d7d094509913de93504902f544,2017-11-26 13:05:28,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 1.0100231483522033), ('2017-12', 0.3687655859312994), ('2018-1', 0.3721648165019831), ('2018-2', 0.18866178359947833), ('2018-3', 0.1878555740651747), ('2018-4', 0.2260817744378622), ('2018-5', 0.1634540196048192), ('2018-6', 0.3018062064362159), ('2018-7', 0.14571784581058714), ('2018-8', 0.27945611803363773), ('2018-9', 0.14373241629628464), ('2018-10', 0.40091525716040005), ('2018-11', 0.43200370465327137), ('2018-12', 0.6729544761299739), ('2019-1', 0.4715138208137072), ('2019-2', 0.5075930961246623), ('2019-3', 0.5666919681105869), ('2019-4', 0.46494218663749853), ('2019-5', 0.4152649056599963), ('2019-6', 0.5245409682285574), ('2019-7', 0.39743300072229126), ('2019-8', 0.4632429985756058), ('2019-9', 0.3630395197969126), ('2019-10', 0.2812271260748413), ('2019-11', 0.40421476373604565), ('2019-12', 0.2580092614833677), ('2020-1', 0.34274019653390875), ('2020-2', 0.4336920498479893), ('2020-3', 0.3441213935659095), ('2020-4', 0.33903256813241567), ('2020-5', 0.41896420261649736), ('2020-6', 0.38090426944400485), ('2020-7', 0.37726038460536504), ('2020-8', 0.5476096102235026), ('2020-9', 0.346735843520507), ('2020-10', 0.2960862482919453), ('2020-11', 0.20918394668948626), ('2020-12', 0.19797229497912117)]
0xef7073dc65e1a510ae8356d4515711cfa9e38bd0,2017-12-24 19:39:10,[('2015-1', 0.0), ('2015-2', 0.0), ('2015-3', 0.0), ('2015-4', 0.0), ('2015-5', 0.0), ('2015-6', 0.0), ('2015-7', 0.0), ('2015-8', 0.0), ('2015-9', 0.0), ('2015-10', 0.0), ('2015-11', 0.0), ('2015-12', 0.0), ('2016-1', 0.0), ('2016-2', 0.0), ('2016-3', 0.0), ('2016-4', 0.0), ('2016-5', 0.0), ('2016-6', 0.0), ('2016-7', 0.0), ('2016-8', 0.0), ('2016-9', 0.0), ('2016-10', 0.0), ('2016-11', 0.0), ('2016-12', 0.0), ('2017-1', 0.0), ('2017-2', 0.0), ('2017-3', 0.0), ('2017-4', 0.0), ('2017-5', 0.0), ('2017-6', 0.0), ('2017-7', 0.0), ('2017-8', 0.0), ('2017-9', 0.0), ('2017-10', 0.0), ('2017-11', 0.0), ('2017-12', 0.07006950627938491), ('2018-1', 0.30020568259446345), ('2018-2', 0.3223144789770396), ('2018-3', 0.4903000506510715), ('2018-4', 0.30383221176275726), ('2018-5', 0.29754651373525814), ('2018-6', 0.3311082244103868), ('2018-7', 0.4901885772403233), ('2018-8', 0.5603541171505486), ('2018-9', 0.5604841986130245), ('2018-10', 0.6302959604783299), ('2018-11', 0.7007254029780157), ('2018-12', 0.8408293003694898), ('2019-1', 0.6303954420207711), ('2019-2', 0.49029962823382534), ('2019-3', 0.6304050688540767), ('2019-4', 0.9812342029785122), ('2019-5', 1.121696652789434), ('2019-6', 1.1216720358022), ('2019-7', 1.0513525631742797), ('2019-8', 1.0514516596108552), ('2019-9', 0.7705872602463266), ('2019-10', 0.8404846084781398), ('2019-11', 0.9109594552688016), ('2019-12', 0.8408132923688734), ('2020-1', 1.122097190404386), ('2020-2', 0.9811809137269332), ('2020-3', 1.051432544879805), ('2020-4', 0.9812211138153135), ('2020-5', 0.9110507640869089), ('2020-6', 0.7946586964377118), ('2020-7', 0.5608249334942843), ('2020-8', 0.49062227950607445), ('2020-9', 0.3894365009420174), ('2020-10', 0.14669176102140535), ('2020-11', 0.1659028261819559), ('2020-12', 0.11131128514462)]
