to_address, from_address, block_number, datetime, amount_ether
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8568632, '2019-09-17 11:50:29', 0.6810260693197563)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8575171, '2019-09-18 11:56:39', 0.615032685065346)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8581535, '2019-09-19 11:59:20', 0.6597421097426196)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8587953, '2019-09-20 11:58:18', 0.6854239034579205)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8594377, '2019-09-21 12:02:51', 0.6918933438118191)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8600772, '2019-09-22 12:04:09', 0.6440612108041792)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 8610745, '2019-09-24 01:41:56', 15.0)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8619081, '2019-09-25 09:11:30', 0.500371418794119)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8656298, '2019-10-01 04:48:39', 0.5002060139976751)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8694460, '2019-10-07 03:42:07', 0.5001507430633386)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8734732, '2019-10-13 11:36:59', 0.5000324907120719)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8777051, '2019-10-20 03:28:49', 0.5004154310154408)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8821064, '2019-10-27 03:33:15', 0.33380889049764534)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8864632, '2019-11-03 02:32:37', 0.4049314400397158)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8907975, '2019-11-10 02:35:18', 0.45401754951038353)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 8949943, '2019-11-17 02:37:06', 0.34482010053007717)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 8973257, '2019-11-21 00:00:41', 24.491754320959497)
('0x3eb432e89b36d143347a16c339819f9eb0c40f1d', '0xdd619667be721974a21b22bf5e7d54e51adf9c01', 8973283, '2019-11-21 00:05:55', 49.99937)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9062042, '2019-12-06 11:07:17', 0.010064021517487656)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9074256, '2019-12-08 14:59:03', 0.5018794167104264)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9079926, '2019-12-09 15:01:37', 0.6004752487459222)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9085632, '2019-12-10 15:04:27', 0.6009016007834754)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9091238, '2019-12-11 15:10:20', 0.5950699831140832)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9096927, '2019-12-12 15:08:39', 0.5926813547246241)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9102416, '2019-12-13 15:09:14', 0.5722723413304348)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9107579, '2019-12-14 15:09:33', 0.5480402638516276)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9112700, '2019-12-15 15:13:11', 0.5358227266075842)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9117825, '2019-12-16 15:20:15', 0.5316366619739241)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9122882, '2019-12-17 15:21:09', 0.5415928119683753)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9127868, '2019-12-18 15:28:09', 0.5311700168840102)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9134186, '2019-12-19 21:39:22', 0.5019192805090849)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9139184, '2019-12-20 21:42:13', 0.5267049793867279)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9144386, '2019-12-21 22:23:44', 0.5007970267003743)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9149730, '2019-12-22 23:49:21', 0.5008666003690185)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9154715, '2019-12-23 23:52:36', 0.5338904936113216)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9159768, '2019-12-24 23:58:59', 0.5279072046950293)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9164790, '2019-12-26 00:01:26', 0.5512564523886465)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9171604, '2019-12-27 08:30:51', 0.5005157049983053)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9176648, '2019-12-28 08:33:23', 0.5366074538336875)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9181716, '2019-12-29 08:36:19', 0.5319994706021336)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9186739, '2019-12-30 08:41:05', 0.520206807299089)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9191790, '2019-12-31 08:52:54', 0.5545137880106628)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9196746, '2020-01-01 08:57:05', 0.5345775634167005)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9210007, '2020-01-03 14:14:54', 0.5003832340516488)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9216656, '2020-01-04 14:37:18', 0.6286200969587793)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9223165, '2020-01-05 14:42:44', 0.5111620502476569)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9229772, '2020-01-06 14:50:50', 0.6091289727846383)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9236324, '2020-01-07 14:51:46', 0.6015170952479889)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9242827, '2020-01-08 14:55:35', 0.5704338778461152)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9249361, '2020-01-09 14:59:30', 0.6104558646285887)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9255937, '2020-01-10 15:00:50', 0.5548197218338745)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9262476, '2020-01-11 15:03:03', 0.55794412213817)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9269031, '2020-01-12 15:10:22', 0.5014753244262489)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9275574, '2020-01-13 15:15:32', 0.505251854795281)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9282121, '2020-01-14 15:16:17', 0.5122534541893838)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9288804, '2020-01-15 16:02:26', 0.5007558321724098)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9295344, '2020-01-16 16:04:33', 0.5070912603917372)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9301911, '2020-01-17 16:07:59', 0.5043576104748245)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9308450, '2020-01-18 16:10:31', 0.5891284023324149)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9315033, '2020-01-19 16:12:43', 0.5820538325615453)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9321561, '2020-01-20 16:15:53', 0.527101707458145)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9328140, '2020-01-21 16:19:29', 0.5643781453458087)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9334696, '2020-01-22 16:34:31', 0.5006298174701483)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9341271, '2020-01-23 16:38:45', 0.5150068120454192)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9347804, '2020-01-24 16:42:21', 0.5142194882173139)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9354294, '2020-01-25 16:44:12', 0.5482606067927607)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9360863, '2020-01-26 16:56:24', 0.551730323428579)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9367434, '2020-01-27 17:04:02', 0.5892520613804115)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9373962, '2020-01-28 17:09:03', 0.5840443212392118)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9380554, '2020-01-29 17:13:37', 0.5752952589538106)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9387030, '2020-01-30 17:19:50', 0.5657135044868719)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9393541, '2020-01-31 17:26:35', 0.5822750078477053)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9400090, '2020-02-01 17:31:59', 0.5437301221298658)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9406629, '2020-02-02 17:40:53', 0.544751248702301)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9413174, '2020-02-03 17:50:32', 0.5348477267981431)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9419799, '2020-02-04 17:57:22', 0.5884235761842771)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9426304, '2020-02-05 17:59:53', 0.6284668122536375)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9432802, '2020-02-06 18:03:52', 0.6309513139971167)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9439313, '2020-02-07 18:07:01', 0.6338149435709014)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9445787, '2020-02-08 18:08:50', 0.6148442672122807)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9452307, '2020-02-09 18:12:16', 0.6047257185380168)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9458908, '2020-02-10 18:14:12', 0.5525321035425456)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9465439, '2020-02-11 18:14:50', 0.5527069039268229)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9471879, '2020-02-12 18:15:53', 0.6030953755974702)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9478446, '2020-02-13 18:21:50', 0.6444461008905715)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9484925, '2020-02-14 18:29:14', 0.582379503242133)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9491387, '2020-02-15 18:30:19', 0.5474605854259448)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9500417, '2020-02-17 03:41:00', 0.5008489475254708)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9506913, '2020-02-18 03:43:24', 0.5679639156607676)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9513460, '2020-02-19 03:47:23', 0.6166559133260751)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9519947, '2020-02-20 03:50:51', 0.6175223381761227)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9526427, '2020-02-21 03:53:55', 0.5993263117430182)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9532983, '2020-02-22 03:54:48', 0.5681711345335979)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9539488, '2020-02-23 03:58:57', 0.5655106015539595)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9546048, '2020-02-24 04:02:20', 0.6018447559900431)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9552500, '2020-02-25 04:06:24', 0.5975408859582835)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9559055, '2020-02-26 04:13:16', 0.5736349709188605)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9567636, '2020-02-27 11:56:36', 0.5030079119585648)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9574210, '2020-02-28 11:58:43', 0.6272569717982157)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9580714, '2020-02-29 12:01:47', 0.62404881754441)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9587203, '2020-03-01 12:05:30', 0.6306363265357816)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9604018, '2020-03-04 01:52:03', 0.5002525387914747)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9610545, '2020-03-05 01:57:28', 0.6412433009175644)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9618412, '2020-03-06 07:13:28', 0.5034428497869716)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9625004, '2020-03-07 07:14:31', 0.63938596707241)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9631536, '2020-03-08 08:22:29', 0.6091552713980506)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9638028, '2020-03-09 08:27:06', 0.6169048446972639)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9644548, '2020-03-10 08:31:04', 0.6541058195059349)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9651032, '2020-03-11 08:30:57', 0.6239749950809976)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9657594, '2020-03-12 08:42:27', 0.7435031245440658)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9664003, '2020-03-13 08:45:32', 0.8582109052496927)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9670484, '2020-03-14 08:47:49', 0.664110003263392)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9676996, '2020-03-15 08:48:04', 0.6276888580685924)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9683509, '2020-03-16 08:52:55', 0.7170807287460687)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9690007, '2020-03-17 08:57:18', 0.6638575370998772)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9696537, '2020-03-18 09:02:56', 0.6215713208739356)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9703101, '2020-03-19 09:09:05', 0.5386547410763188)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9712688, '2020-03-20 20:47:14', 0.5007350235121637)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9719067, '2020-03-21 20:50:08', 0.5099998239876277)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9725557, '2020-03-22 21:20:10', 0.502416968738903)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9735264, '2020-03-24 09:45:10', 0.5013312106745643)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9741919, '2020-03-25 10:50:34', 0.5010787967976833)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9748812, '2020-03-26 12:22:10', 0.5006916772938304)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9755819, '2020-03-27 14:13:32', 0.5009654001075294)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9763652, '2020-03-28 19:01:33', 0.5009878377755346)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9770511, '2020-03-29 20:08:40', 0.5003660156902585)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9777637, '2020-03-30 22:26:49', 0.5014612483653387)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9785725, '2020-04-01 04:21:16', 0.5012008428233077)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9792688, '2020-04-02 05:52:18', 0.5003630307640894)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9799269, '2020-04-03 06:26:59', 0.5014375241695156)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9805776, '2020-04-04 06:28:04', 0.5286108512154457)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9812306, '2020-04-05 06:32:29', 0.5749441061397527)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9818815, '2020-04-06 06:36:08', 0.5867201947404193)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9825318, '2020-04-07 06:41:53', 0.6795746990094638)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9831859, '2020-04-08 06:43:59', 0.645258776450251)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9838363, '2020-04-09 06:50:01', 0.6396383355421006)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9844935, '2020-04-10 06:55:15', 0.6768067257855083)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9851377, '2020-04-11 06:56:18', 0.5926612582637757)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9857907, '2020-04-12 07:03:13', 0.6443127220966572)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9864450, '2020-04-13 07:08:24', 0.6982258438319233)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9871065, '2020-04-14 07:17:49', 0.6688840930435058)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9877471, '2020-04-15 07:17:15', 0.6635473712990072)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9884027, '2020-04-16 07:20:40', 0.6482600016247612)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9890436, '2020-04-17 07:24:06', 0.6224301065997137)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9896932, '2020-04-18 07:27:38', 0.5791613045766463)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9903444, '2020-04-19 07:33:21', 0.5915417282442234)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9909859, '2020-04-20 07:35:38', 0.6104102173934831)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9916408, '2020-04-21 07:38:50', 0.5689737866185123)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9922886, '2020-04-22 07:46:12', 0.600392176431773)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9929379, '2020-04-23 07:50:39', 0.534269255480199)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9937020, '2020-04-24 12:07:05', 0.5022854471436862)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9943428, '2020-04-25 12:07:42', 0.5238666329644646)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9949943, '2020-04-26 12:12:18', 0.5165886549580232)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9956353, '2020-04-27 12:15:31', 0.5274939949927526)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9962800, '2020-04-28 12:20:12', 0.5624522993557995)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9969320, '2020-04-29 12:23:47', 0.5627571775951663)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xb9c764114c5619a95d7f232594e3b8dddf95b9cf', 9971424, '2020-04-29 20:04:03', 70.0)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9975805, '2020-04-30 12:33:07', 0.5418711867047007)
('0xdd619667be721974a21b22bf5e7d54e51adf9c01', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 9982258, '2020-05-01 12:41:12', 0.5188767607544499)
